order_id,customer_id,order_date,ship_date,return_date,ship_mode,total_amount
2974,152,2025-04-11,2025-04-17,,Same Day,82.47
2975,283,2025-11-07,2025-11-10,,Same Day,514.34
2976,29,2025-12-05,2025-12-09,,Standard,1288.95
2977,406,2025-04-06,2025-04-12,,Same Day,1409.28
2978,714,2025-06-24,2025-06-27,,Same Day,1460.44
2979,818,2025-10-30,2025-11-03,,Same Day,2354.78
2980,698,2025-06-15,2025-06-18,,Same Day,1132.6
2981,55,2025-04-07,2025-04-12,2025-04-12,Same Day,770.66
2982,66,2025-08-18,2025-08-22,,Same Day,753.01
2983,200,2024-07-08,2024-07-13,,Standard,2312.68
2984,856,2024-11-29,2024-11-30,,Express,426.24
2985,747,2025-08-28,2025-08-31,2025-09-12,Same Day,2414.0
2986,718,2025-10-12,2025-10-19,,Same Day,557.47
2987,486,2024-12-10,2024-12-17,,Standard,164.4
2988,319,2025-02-21,2025-02-23,,Express,723.01
2989,512,2025-05-05,2025-05-07,,Standard,598.55
2990,233,2025-03-24,2025-03-30,,Express,1391.29
2991,463,2025-11-06,2025-11-07,,Standard,34.32
2992,901,2025-08-04,2025-08-05,,Standard,668.85
2993,700,2024-05-06,2024-05-07,,Same Day,1493.17
2994,13,2023-10-17,2023-10-20,,Standard,1019.64
2995,820,2025-02-19,2025-02-24,,Standard,1019.75
2996,979,2025-05-19,2025-05-21,,Express,2514.53
2997,187,2025-05-30,2025-06-01,,Standard,1920.67
2998,894,2024-08-03,2024-08-08,,Standard,122.11
2999,913,2025-02-01,2025-02-07,,Standard,811.27
3000,520,2025-05-07,2025-05-14,,Standard,1598.42
3001,638,2024-01-02,2024-01-07,,Standard,2083.73
3002,827,2024-10-03,2024-10-06,2024-10-27,Standard,257.7
3003,605,2025-09-18,2025-09-20,,Express,1498.32
3004,198,2025-11-27,2025-11-29,,Express,687.16
3005,961,2024-12-07,2024-12-13,,Express,1493.91
3006,803,2025-07-23,2025-07-24,,Standard,2429.08
3007,347,2025-06-16,2025-06-19,,Express,751.58
3008,193,2025-09-12,2025-09-13,,Express,744.82
3009,831,2025-11-30,2025-12-06,,Same Day,143.37
3010,102,2025-10-26,2025-10-31,2025-11-18,Express,2405.43
3011,934,2025-10-14,2025-10-19,,Same Day,1950.4
3012,535,2025-11-22,2025-11-29,,Standard,433.25
3013,290,2024-11-09,2024-11-11,,Standard,1465.53
3014,300,2025-09-02,2025-09-06,,Express,95.64
3015,85,2025-10-05,2025-10-06,,Express,488.7
3016,575,2024-12-18,2024-12-23,,Express,298.37
3017,806,2025-05-05,2025-05-08,,Same Day,475.66
3018,57,2025-10-29,2025-11-05,2025-11-03,Express,183.5
3019,914,2025-10-26,2025-11-01,,Same Day,763.88
3020,178,2025-09-09,2025-09-12,,Same Day,582.39
3021,29,2025-07-17,2025-07-20,,Express,503.76
3022,988,2025-09-16,2025-09-17,,Same Day,2121.12
3023,895,2025-11-16,2025-11-22,,Standard,4261.67
3024,521,2025-06-01,2025-06-07,,Standard,317.07
3025,102,2025-04-09,2025-04-11,,Same Day,511.3
3026,328,2025-10-11,2025-10-17,,Standard,1071.62
3027,585,2025-10-29,2025-11-03,2025-11-13,Standard,3171.0
3028,922,2025-12-08,2025-12-09,,Standard,2355.46
3029,927,2024-04-29,2024-05-05,,Express,1175.41
3030,182,2024-08-12,2024-08-19,,Express,1650.03
3031,46,2025-09-13,2025-09-15,,Same Day,1356.68
3032,685,2024-03-26,2024-03-30,,Same Day,1120.63
3033,885,2025-12-03,2025-12-06,,Same Day,721.34
3034,755,2025-03-26,2025-03-30,,Express,2440.28
3035,844,2024-11-23,2024-11-27,,Standard,298.49
3036,837,2025-11-24,2025-11-28,,Standard,823.07
3037,642,2025-11-25,2025-11-29,2025-12-22,Express,623.21
3038,132,2025-12-07,2025-12-13,,Same Day,66.14
3039,118,2023-08-13,2023-08-15,,Express,706.67
3040,69,2023-11-15,2023-11-20,,Same Day,259.68
3041,263,2025-11-26,2025-12-02,,Same Day,473.75
3042,408,2025-02-21,2025-02-26,,Same Day,368.14
3043,268,2024-10-17,2024-10-24,2024-11-15,Standard,2930.68
3044,974,2023-06-08,2023-06-13,,Standard,1272.76
3045,131,2024-12-06,2024-12-07,,Standard,2132.22
3046,115,2025-07-07,2025-07-08,,Standard,437.84
3047,86,2025-09-29,2025-10-01,,Express,1530.59
3048,449,2025-08-05,2025-08-07,,Standard,1163.17
3049,679,2025-09-02,2025-09-09,,Standard,764.68
3050,743,2025-05-24,2025-05-25,,Standard,687.02
3051,350,2024-10-17,2024-10-19,,Standard,1994.95
3052,924,2023-05-08,2023-05-12,,Express,1511.32
3053,518,2025-03-28,2025-03-30,,Standard,419.75
3054,344,2025-10-06,2025-10-07,,Standard,4265.21
3055,864,2025-10-23,2025-10-28,,Same Day,2781.82
3056,165,2024-05-13,2024-05-18,,Standard,975.37
3057,115,2025-04-14,2025-04-18,,Standard,1601.17
3058,634,2024-05-29,2024-06-04,,Express,1459.78
3059,40,2024-07-22,2024-07-23,,Standard,1358.0
3060,391,2024-06-21,2024-06-26,2024-07-06,Same Day,897.95
3061,123,2025-10-10,2025-10-12,,Standard,103.04
3062,578,2025-04-29,2025-04-30,2025-05-28,Express,247.84
3063,960,2025-08-10,2025-08-13,,Express,647.34
3064,461,2025-05-11,2025-05-17,,Express,70.85
3065,354,2025-09-06,2025-09-10,,Standard,126.22
3066,466,2025-05-08,2025-05-11,,Express,2366.59
3067,653,2025-08-31,2025-09-02,,Express,480.97
3068,264,2024-04-16,2024-04-19,,Express,1389.69
3069,825,2025-08-30,2025-09-01,2025-09-15,Same Day,558.32
3070,901,2025-07-02,2025-07-09,,Express,1443.12
3071,129,2025-11-30,2025-12-06,,Express,711.03
3072,432,2025-12-04,2025-12-08,,Express,1704.11
3073,455,2025-04-13,2025-04-17,,Express,885.0
3074,682,2025-09-18,2025-09-20,,Standard,1599.21
3075,252,2025-07-03,2025-07-09,,Standard,1514.39
3076,971,2025-12-02,2025-12-05,,Same Day,2482.18
3077,884,2025-11-20,2025-11-27,,Same Day,167.88
3078,315,2024-04-25,2024-04-29,,Standard,189.63
3079,556,2025-01-10,2025-01-14,,Same Day,365.81
3080,423,2023-11-09,2023-11-11,,Same Day,1462.14
3081,912,2025-07-18,2025-07-24,,Same Day,1954.82
3082,443,2024-09-08,2024-09-12,2024-09-17,Express,818.75
3083,582,2025-12-05,2025-12-07,,Same Day,472.6
3084,697,2025-09-02,2025-09-09,,Express,1402.85
3085,589,2024-12-16,2024-12-18,,Express,753.64
3086,252,2025-05-19,2025-05-26,,Express,869.66
3087,626,2025-10-26,2025-10-31,,Standard,817.7
3088,693,2024-02-02,2024-02-09,2024-02-05,Standard,789.45
3089,943,2025-09-14,2025-09-21,2025-10-14,Standard,3082.47
3090,321,2025-03-17,2025-03-19,,Standard,4265.07
3091,315,2023-06-28,2023-07-01,,Express,588.29
3092,598,2025-11-05,2025-11-09,,Standard,1456.41
3093,297,2025-06-15,2025-06-16,,Standard,2436.53
3094,923,2023-12-03,2023-12-05,,Same Day,252.93
3095,933,2025-11-19,2025-11-21,,Same Day,1948.38
3096,481,2025-12-06,2025-12-09,,Standard,3808.92
3097,1000,2024-10-06,2024-10-12,,Express,1911.7
3098,100,2024-08-16,2024-08-18,,Express,773.05
3099,389,2025-02-04,2025-02-06,,Same Day,391.33
3100,705,2024-10-16,2024-10-20,,Standard,195.19
3101,459,2025-11-07,2025-11-08,,Same Day,1072.27
3102,581,2025-09-11,2025-09-14,,Express,422.08
3103,71,2024-07-22,2024-07-24,,Same Day,3578.17
3104,404,2024-11-22,2024-11-23,,Same Day,1719.07
3105,202,2025-11-24,2025-11-27,,Standard,908.29
3106,364,2025-06-05,2025-06-12,,Same Day,35.28
3107,913,2025-07-04,2025-07-08,,Express,2009.79
3108,872,2025-09-10,2025-09-12,,Same Day,1465.57
3109,926,2023-11-06,2023-11-10,,Standard,775.8
3110,54,2025-09-06,2025-09-08,,Express,438.4
3111,460,2025-10-25,2025-10-28,2025-11-20,Same Day,444.14
3112,470,2025-12-08,2025-12-09,,Standard,660.15
3113,134,2025-09-20,2025-09-21,,Standard,150.43
3114,310,2024-05-31,2024-06-02,,Express,1161.82
3115,398,2025-04-11,2025-04-17,,Same Day,1312.38
3116,385,2025-10-22,2025-10-25,,Express,1354.74
3117,417,2025-08-10,2025-08-13,,Express,1493.58
3118,737,2025-06-06,2025-06-11,,Express,442.82
3119,274,2024-11-16,2024-11-20,,Standard,872.03
3120,825,2025-12-02,2025-12-05,,Standard,189.61
3121,24,2025-04-03,2025-04-10,,Standard,1930.11
3122,77,2023-12-07,2023-12-10,2023-12-28,Standard,2596.96
3123,798,2025-02-23,2025-03-02,2025-03-21,Standard,1142.58
3124,755,2025-06-04,2025-06-11,,Standard,955.38
3125,160,2025-07-12,2025-07-18,,Express,696.91
3126,647,2025-11-24,2025-11-27,,Standard,1633.98
3127,628,2023-12-05,2023-12-06,,Standard,1132.19
3128,941,2023-07-06,2023-07-08,2023-07-11,Standard,2696.32
3129,444,2025-09-14,2025-09-20,,Standard,695.65
3130,735,2024-02-07,2024-02-11,,Same Day,1152.64
3131,198,2025-11-19,2025-11-26,,Express,4566.12
3132,620,2025-10-17,2025-10-19,,Same Day,141.06
3133,693,2025-06-23,2025-06-30,,Express,834.03
3134,190,2025-11-26,2025-11-27,2025-12-05,Express,1553.99
3135,148,2025-07-11,2025-07-16,,Same Day,2029.91
3136,127,2025-09-15,2025-09-22,2025-09-23,Express,137.91
3137,775,2025-10-27,2025-10-29,,Same Day,1195.69
3138,304,2025-09-06,2025-09-10,,Express,1240.87
3139,224,2025-05-08,2025-05-11,,Same Day,948.22
3140,247,2025-07-26,2025-07-27,,Same Day,302.38
3141,258,2025-03-09,2025-03-16,,Standard,136.3
3142,65,2025-11-24,2025-11-27,,Standard,1282.6
3143,635,2025-10-16,2025-10-23,,Same Day,2620.09
3144,783,2025-08-24,2025-08-25,,Same Day,1875.3
3145,91,2025-03-10,2025-03-15,,Express,943.41
3146,715,2025-12-07,2025-12-13,,Same Day,1652.05
3147,269,2024-11-22,2024-11-26,,Express,1122.48
3148,380,2024-10-11,2024-10-14,,Express,1823.37
3149,560,2024-06-05,2024-06-07,,Standard,250.73
3150,708,2025-03-11,2025-03-15,,Express,28.6
3151,333,2025-01-05,2025-01-09,,Express,863.22
3152,464,2025-02-06,2025-02-08,,Express,1465.49
3153,430,2025-11-20,2025-11-21,,Express,1648.09
3154,391,2024-11-17,2024-11-21,,Express,1173.62
3155,811,2025-11-29,2025-12-01,,Standard,971.96
3156,223,2024-04-01,2024-04-02,,Standard,963.24
3157,278,2025-01-30,2025-02-01,2025-02-14,Standard,3507.9
3158,311,2025-11-10,2025-11-13,,Express,787.61
3159,622,2025-07-17,2025-07-21,,Standard,1488.77
3160,500,2025-11-17,2025-11-18,,Standard,1241.62
3161,69,2024-04-07,2024-04-13,,Express,3685.33
3162,145,2025-03-18,2025-03-23,,Standard,1221.85
3163,427,2025-10-30,2025-10-31,,Same Day,1624.32
3164,163,2025-10-14,2025-10-20,,Same Day,3006.25
3165,440,2025-10-23,2025-10-24,,Same Day,710.95
3166,289,2024-06-10,2024-06-16,,Same Day,66.14
3167,885,2025-03-23,2025-03-26,,Express,211.87
3168,65,2025-03-26,2025-03-30,,Standard,916.23
3169,215,2024-04-05,2024-04-11,,Express,539.54
3170,650,2025-04-26,2025-05-03,,Express,256.43
3171,592,2025-09-21,2025-09-24,,Standard,2472.06
3172,989,2024-03-14,2024-03-21,,Standard,994.33
3173,726,2025-11-02,2025-11-07,,Standard,397.88
3174,501,2025-09-30,2025-10-04,,Express,1411.61
3175,524,2025-09-17,2025-09-21,,Same Day,2581.38
3176,330,2023-07-02,2023-07-07,,Same Day,1026.58
3177,923,2024-07-23,2024-07-24,,Standard,154.12
3178,811,2025-12-02,2025-12-08,,Standard,905.92
3179,486,2025-02-04,2025-02-06,,Express,780.19
3180,365,2025-12-04,2025-12-08,,Express,1711.55
3181,980,2024-06-08,2024-06-12,,Same Day,788.17
3182,905,2025-09-29,2025-10-01,,Same Day,1011.3
3183,193,2025-10-31,2025-11-05,,Same Day,850.9
3184,63,2024-10-14,2024-10-19,,Express,2871.45
3185,255,2025-06-22,2025-06-26,,Standard,2169.89
3186,306,2024-07-16,2024-07-18,,Standard,671.73
3187,30,2025-07-15,2025-07-16,,Standard,550.17
3188,458,2025-10-06,2025-10-11,,Express,77.62
3189,777,2025-11-15,2025-11-16,,Express,58.71
3190,283,2025-08-04,2025-08-10,,Express,584.44
3191,167,2023-10-04,2023-10-07,,Standard,840.04
3192,54,2024-10-11,2024-10-16,,Standard,660.28
3193,323,2025-07-06,2025-07-12,,Standard,795.0
3194,644,2025-08-11,2025-08-17,,Standard,40.28
3195,335,2025-07-04,2025-07-11,,Same Day,1804.35
3196,290,2024-11-16,2024-11-21,,Standard,1902.64
3197,905,2025-09-22,2025-09-23,,Same Day,38.13
3198,136,2025-11-27,2025-11-28,,Standard,3399.52
3199,156,2023-09-27,2023-10-02,,Same Day,1149.8
3200,241,2025-12-07,2025-12-14,,Express,2135.69
3201,347,2025-03-23,2025-03-27,,Standard,106.6
3202,505,2025-03-24,2025-03-29,2025-04-09,Same Day,2278.35
3203,809,2025-11-15,2025-11-21,,Standard,2632.36
3204,834,2025-11-09,2025-11-13,,Express,1706.61
3205,233,2025-01-26,2025-01-27,,Same Day,1792.94
3206,25,2023-08-05,2023-08-11,,Standard,152.32
3207,491,2023-11-17,2023-11-18,,Standard,2810.53
3208,973,2024-10-25,2024-11-01,,Express,1654.97
3209,331,2024-10-30,2024-11-06,,Express,783.38
3210,20,2025-03-07,2025-03-14,,Standard,717.1
3211,686,2025-12-01,2025-12-05,,Standard,2110.66
3212,205,2024-12-03,2024-12-04,,Same Day,2313.21
3213,504,2023-02-16,2023-02-19,,Same Day,3905.15
3214,903,2025-03-29,2025-04-03,,Standard,1578.95
3215,407,2025-01-08,2025-01-10,,Same Day,1197.9
3216,763,2025-04-30,2025-05-03,,Same Day,145.61
3217,398,2025-05-12,2025-05-19,,Same Day,1073.98
3218,263,2025-01-12,2025-01-14,,Express,646.8
3219,403,2023-09-07,2023-09-13,,Standard,1882.46
3220,457,2025-11-11,2025-11-17,,Express,122.9
3221,210,2025-07-20,2025-07-21,2025-08-17,Standard,945.75
3222,761,2025-10-02,2025-10-04,,Same Day,122.97
3223,766,2024-04-11,2024-04-18,,Standard,3204.15
3224,908,2025-04-30,2025-05-03,,Same Day,422.56
3225,642,2024-08-08,2024-08-13,,Express,464.6
3226,223,2025-06-01,2025-06-02,,Standard,1532.96
3227,850,2023-08-25,2023-09-01,,Express,1499.06
3228,970,2025-08-13,2025-08-19,,Express,963.24
3229,617,2025-07-29,2025-07-31,,Express,787.79
3230,575,2025-04-13,2025-04-16,,Same Day,1847.63
3231,878,2025-11-21,2025-11-22,,Standard,1946.52
3232,874,2025-06-10,2025-06-15,2025-06-13,Express,2094.79
3233,953,2023-03-31,2023-04-03,,Same Day,1624.36
3234,582,2025-11-27,2025-11-28,2025-12-06,Same Day,631.67
3235,196,2025-10-24,2025-10-30,,Standard,132.44
3236,287,2025-03-29,2025-04-04,2025-04-25,Standard,441.79
3237,921,2023-09-25,2023-09-28,,Express,1443.35
3238,953,2025-11-09,2025-11-16,,Standard,1420.51
3239,942,2024-07-18,2024-07-22,,Standard,1922.53
3240,89,2025-09-17,2025-09-19,,Same Day,603.99
3241,712,2025-03-10,2025-03-13,,Same Day,415.06
3242,577,2025-06-18,2025-06-19,,Standard,961.95
3243,221,2023-06-11,2023-06-15,,Standard,1143.61
3244,39,2024-11-14,2024-11-18,,Express,1578.2
3245,180,2024-11-01,2024-11-06,,Same Day,842.37
3246,65,2025-08-07,2025-08-13,,Express,1316.6
3247,208,2025-01-19,2025-01-20,,Standard,550.22
3248,241,2025-12-09,2025-12-13,,Same Day,488.61
3249,46,2025-11-05,2025-11-12,,Same Day,2475.92
3250,975,2025-09-14,2025-09-18,,Same Day,927.67
3251,869,2023-05-13,2023-05-16,,Same Day,2103.36
3252,377,2025-11-11,2025-11-18,,Standard,1782.02
3253,383,2025-08-06,2025-08-12,,Standard,146.03
3254,329,2025-11-27,2025-11-30,,Same Day,541.22
3255,412,2024-07-26,2024-07-30,,Express,743.29
3256,152,2025-11-18,2025-11-24,,Express,2507.65
3257,985,2025-10-05,2025-10-06,,Standard,3152.29
3258,341,2024-11-23,2024-11-29,,Same Day,90.34
3259,883,2025-10-16,2025-10-17,,Same Day,991.31
3260,149,2025-12-03,2025-12-06,,Same Day,2160.36
3261,164,2025-05-30,2025-06-01,,Standard,1097.53
3262,845,2025-10-05,2025-10-09,2025-10-21,Standard,362.37
3263,514,2024-10-30,2024-10-31,,Same Day,221.41
3264,5,2024-06-19,2024-06-24,,Standard,2647.78
3265,758,2024-03-09,2024-03-15,,Express,433.65
3266,501,2025-02-13,2025-02-16,,Express,1053.35
3267,562,2025-04-26,2025-05-01,,Express,637.38
3268,225,2024-12-28,2024-12-31,,Same Day,1428.12
3269,770,2024-11-10,2024-11-12,,Express,1534.84
3270,160,2025-11-03,2025-11-10,,Standard,2816.78
3271,915,2025-11-26,2025-12-01,,Express,644.6
3272,148,2024-11-12,2024-11-18,,Standard,1005.3
3273,774,2025-07-27,2025-07-30,,Same Day,2699.6
3274,654,2024-08-14,2024-08-21,,Standard,1440.62
3275,32,2025-04-14,2025-04-15,,Same Day,3215.19
3276,74,2023-05-27,2023-05-30,,Standard,1443.81
3277,433,2025-11-20,2025-11-26,,Same Day,929.87
3278,612,2025-07-23,2025-07-26,,Standard,2623.37
3279,312,2025-04-12,2025-04-17,,Express,533.04
3280,651,2025-10-07,2025-10-13,,Standard,1609.08
3281,512,2025-08-30,2025-09-02,2025-09-24,Express,971.09
3282,882,2025-09-27,2025-10-01,,Standard,1965.2
3283,433,2025-12-05,2025-12-10,,Same Day,843.41
3284,503,2024-09-29,2024-10-03,2024-10-17,Standard,2555.53
3285,487,2024-07-03,2024-07-08,2024-07-13,Same Day,1181.94
3286,851,2023-07-03,2023-07-07,,Express,1452.48
3287,248,2025-09-23,2025-09-27,2025-10-05,Same Day,1929.48
3288,796,2025-08-20,2025-08-22,,Standard,489.51
3289,11,2025-12-03,2025-12-05,,Same Day,192.0
3290,800,2025-01-08,2025-01-13,,Same Day,2410.43
3291,186,2024-12-04,2024-12-07,,Express,1671.07
3292,821,2024-12-05,2024-12-11,,Express,2025.33
3293,600,2025-08-09,2025-08-15,,Standard,2025.19
3294,924,2025-07-26,2025-07-29,,Standard,442.82
3295,298,2025-10-12,2025-10-16,2025-10-19,Standard,1297.09
3296,204,2025-07-31,2025-08-04,,Express,36.22
3297,795,2025-11-18,2025-11-25,,Standard,270.63
3298,792,2025-05-15,2025-05-16,,Standard,998.34
3299,349,2025-11-03,2025-11-05,,Same Day,1018.16
3300,971,2024-07-05,2024-07-06,,Standard,441.84
3301,759,2023-04-07,2023-04-11,,Same Day,2370.72
3302,441,2024-06-21,2024-06-27,,Same Day,743.61
3303,378,2025-10-22,2025-10-27,2025-11-09,Standard,2087.26
3304,286,2025-12-08,2025-12-13,,Standard,828.67
3305,67,2025-06-14,2025-06-17,,Same Day,758.7
3306,367,2025-11-12,2025-11-16,,Standard,1871.33
3307,929,2025-12-04,2025-12-06,,Standard,1535.4
3308,89,2025-04-12,2025-04-14,,Express,707.65
3309,676,2025-07-16,2025-07-19,,Express,775.31
3310,69,2025-07-28,2025-08-03,,Express,919.17
3311,119,2025-05-03,2025-05-04,,Standard,1865.05
3312,308,2023-07-16,2023-07-22,,Standard,819.34
3313,381,2023-06-07,2023-06-12,,Standard,2034.32
3314,538,2025-09-02,2025-09-05,,Standard,1129.34
3315,311,2025-09-18,2025-09-21,,Express,250.91
3316,821,2024-01-10,2024-01-12,,Express,938.39
3317,491,2024-05-11,2024-05-12,,Same Day,1288.84
3318,649,2025-07-21,2025-07-26,,Standard,857.26
3319,150,2025-04-19,2025-04-26,,Standard,516.06
3320,490,2024-09-17,2024-09-18,,Standard,1372.15
3321,642,2025-02-12,2025-02-19,,Standard,700.65
3322,848,2025-02-02,2025-02-06,2025-02-18,Standard,1364.54
3323,892,2024-04-24,2024-05-01,,Standard,1089.62
3324,688,2025-08-14,2025-08-17,,Same Day,2411.11
3325,857,2025-12-07,2025-12-09,,Standard,1213.22
3326,491,2025-06-25,2025-07-02,,Express,684.09
3327,662,2025-10-27,2025-11-02,,Same Day,1255.15
3328,534,2024-12-10,2024-12-14,,Express,973.48
3329,615,2023-12-26,2023-12-30,2023-12-31,Same Day,1872.09
3330,914,2024-07-31,2024-08-07,,Express,3770.19
3331,285,2025-05-16,2025-05-19,,Express,1171.97
3332,311,2025-11-08,2025-11-13,,Express,3169.02
3333,876,2025-08-10,2025-08-15,,Same Day,984.14
3334,604,2025-05-13,2025-05-17,,Same Day,1745.27
3335,502,2025-10-31,2025-11-05,,Same Day,529.89
3336,65,2025-07-23,2025-07-29,,Express,528.2
3337,896,2024-02-17,2024-02-22,,Express,2029.31
3338,950,2025-06-18,2025-06-20,,Express,2948.4
3339,996,2025-01-09,2025-01-11,,Same Day,2247.94
3340,693,2024-12-20,2024-12-23,,Express,216.24
3341,686,2025-10-23,2025-10-25,,Standard,870.47
3342,822,2025-02-25,2025-02-27,,Express,461.46
3343,730,2025-09-26,2025-10-01,,Express,1557.54
3344,596,2025-04-07,2025-04-09,2025-05-03,Express,2622.95
3345,654,2025-01-15,2025-01-17,,Same Day,1929.51
3346,851,2024-11-12,2024-11-14,,Express,21.23
3347,384,2024-04-15,2024-04-19,,Express,730.61
3348,955,2025-12-02,2025-12-06,,Standard,2275.84
3349,261,2025-01-14,2025-01-15,,Express,1856.23
3350,833,2025-10-04,2025-10-08,2025-10-13,Express,361.04
3351,951,2025-11-29,2025-12-03,,Same Day,2375.53
3352,598,2025-10-14,2025-10-19,,Standard,181.78
3353,273,2025-03-17,2025-03-21,,Express,2665.97
3354,610,2024-06-21,2024-06-25,,Express,746.03
3355,123,2023-10-07,2023-10-09,,Standard,297.75
3356,43,2025-10-27,2025-10-28,,Same Day,469.87
3357,549,2024-11-30,2024-12-02,,Same Day,1728.14
3358,704,2025-04-24,2025-04-26,2025-05-18,Same Day,3910.81
3359,62,2023-12-31,2024-01-01,,Same Day,580.87
3360,737,2025-06-14,2025-06-17,,Standard,524.41
3361,226,2025-10-01,2025-10-06,,Express,902.05
3362,951,2025-07-08,2025-07-15,,Standard,484.2
3363,567,2025-11-16,2025-11-19,,Standard,3648.41
3364,826,2025-11-28,2025-12-05,,Same Day,1581.47
3365,632,2025-07-28,2025-07-30,2025-08-23,Same Day,1095.16
3366,998,2025-06-14,2025-06-21,,Standard,216.33
3367,253,2025-11-24,2025-11-26,,Same Day,1296.31
3368,170,2025-04-28,2025-04-30,,Standard,1216.17
3369,245,2025-08-26,2025-08-30,,Same Day,765.88
3370,870,2025-10-06,2025-10-10,,Standard,3525.56
3371,868,2025-01-24,2025-01-28,,Express,785.71
3372,154,2025-04-28,2025-05-02,,Express,820.0
3373,24,2025-11-01,2025-11-08,,Same Day,799.67
3374,504,2025-07-15,2025-07-22,,Express,1912.42
3375,330,2023-02-28,2023-03-04,,Express,2538.48
3376,859,2025-06-21,2025-06-26,,Standard,633.56
3377,721,2025-06-15,2025-06-20,,Same Day,3204.69
3378,387,2024-03-26,2024-04-02,,Standard,426.48
3379,322,2024-03-01,2024-03-05,,Same Day,2956.73
3380,298,2025-09-17,2025-09-21,,Express,1854.49
3381,984,2024-03-27,2024-04-02,,Standard,178.29
3382,661,2024-04-01,2024-04-05,,Standard,1827.7
3383,399,2025-06-18,2025-06-21,,Standard,1865.67
3384,503,2025-04-27,2025-05-03,,Express,422.08
3385,92,2025-06-02,2025-06-05,,Express,3049.72
3386,376,2025-11-18,2025-11-21,,Standard,239.83
3387,225,2025-10-08,2025-10-13,,Same Day,2566.18
3388,544,2025-07-14,2025-07-16,,Express,2582.75
3389,374,2024-02-27,2024-03-05,,Same Day,234.6
3390,938,2024-05-29,2024-05-30,,Same Day,586.54
3391,52,2025-01-29,2025-01-30,,Express,1298.56
3392,464,2025-02-04,2025-02-07,,Express,1172.72
3393,286,2025-12-07,2025-12-09,,Standard,1746.6
3394,534,2024-04-28,2024-04-30,,Same Day,1684.67
3395,54,2025-06-20,2025-06-26,,Same Day,51.37
3396,181,2024-10-10,2024-10-15,,Express,1614.84
3397,917,2025-01-18,2025-01-20,2025-01-27,Same Day,621.5
3398,730,2024-06-06,2024-06-07,,Express,1043.04
3399,837,2025-11-25,2025-11-27,,Express,4183.36
3400,567,2025-09-22,2025-09-28,,Same Day,2687.11
3401,955,2025-08-26,2025-08-28,,Express,2433.94
3402,876,2025-05-25,2025-06-01,,Standard,967.25
3403,513,2025-10-11,2025-10-12,,Standard,507.47
3404,50,2025-08-29,2025-08-31,,Standard,922.23
3405,883,2025-11-11,2025-11-16,,Express,2427.05
3406,252,2025-11-01,2025-11-03,,Same Day,180.63
3407,255,2023-09-17,2023-09-23,,Standard,1838.7
3408,69,2024-06-01,2024-06-03,2024-06-18,Same Day,1130.63
3409,819,2025-09-06,2025-09-12,,Same Day,2215.41
3410,555,2025-11-18,2025-11-22,,Express,2987.3
3411,986,2025-10-19,2025-10-22,,Same Day,456.39
3412,736,2025-05-13,2025-05-20,,Express,138.05
3413,171,2024-12-17,2024-12-24,,Standard,1882.54
3414,212,2023-09-27,2023-10-02,,Express,730.68
3415,119,2025-05-26,2025-05-30,,Express,431.63
